,BA_per,A_HR_per,HBP_per,HRH_per,ISO_per,SLG_per,OBP_per,XBH_diff,TB_per,TOB_per,OPS_per,IP_per,FIP_per,BB9_per,K9_per,GBF_per,ERA_per,DICE_per,HR9_per,WHIP_per,KBB_per,home_team_wins
143,-3.588,6.881,-62.49,-3.669,5.579,-0.057,-6.2,-0.813,-6.471,-15.668,-2.757,-2.587,-336.129,-16.487,11.747,0.184,-112.316,-40.758,-85.809,-28.178,59.036,1
144,1.784,40.473,18.192,-71.044,-32.821,-10.089,2.553,-14.019,-9.99,3.188,-4.273,-3.405,-134.624,14.678,19.703,0.013,-8.512,-34.728,-33.89,5.969,44.681,1
145,5.065,40.382,-83.323,-76.688,-32.032,-7.575,-6.143,-16.346,-6.88,-10.47,-6.934,-7.272,17.74,11.693,1.588,-0.055,-87.017,7.849,9.24,10.559,47.547,0
146,-11.696,1.191,47.069,9.396,-6.026,-9.663,-11.233,-11.828,-14.366,-18.13,-10.37,-8.085,-46.004,22.41,11.609,0.21,2.688,-20.847,-38.767,9.861,44.068,1
147,-12.097,-15.351,33.343,22.667,0.038,-7.978,-13.554,-0.971,-3.785,-11.623,-10.43,5.382,0.007,15.744,12.651,0.151,-27.747,9.029,-5.534,12.407,52.679,1
148,3.068,11.214,23.087,-16.197,-18.056,-4.773,2.936,-17.273,0.01,7.592,-1.295,3.053,-18.003,14.402,12.804,-0.008,6.628,-10.028,-10.944,9.479,45.522,1
149,2.709,7.385,16.677,-10.981,-14.658,-3.755,2.836,-14.151,1.388,7.933,-0.779,2.713,-29.636,14.107,12.622,0.03,7.07,-13.163,-16.886,8.255,44.828,0
150,2.045,-49.347,0.01,31.644,24.097,11.458,3.996,19.178,15.466,9.898,8.297,7.861,-9.602,22.584,6.26,0.119,-19.631,-6.857,-21.883,12.15,46.473,1
151,2.706,3.539,30.01,-6.554,0.402,1.818,-0.308,8.403,7.505,5.0,0.885,11.957,-31.621,-21.196,-36.829,0.233,-43.866,0.748,-59.218,-26.412,47.667,1
152,-2.814,4.038,-68.74,-1.355,8.11,1.432,-5.918,1.562,-4.803,-15.279,-1.777,-2.944,-321.411,-15.003,12.582,0.18,-110.292,-40.618,-85.46,-27.118,58.73,0
153,4.023,40.892,30.779,-76.276,-32.78,-8.373,3.712,-12.844,-7.515,4.723,-2.801,-3.308,-137.289,17.261,20.389,0.002,-8.556,-34.414,-34.016,8.373,43.983,1
154,5.239,38.577,-57.133,-71.809,-29.271,-6.557,-6.086,-14.019,-5.556,-10.225,-6.346,-6.594,16.469,13.672,1.45,-0.036,-86.751,6.884,6.315,11.465,47.037,1
155,-11.985,-1.598,47.069,12.111,-4.52,-9.266,-10.904,-11.34,-13.924,-17.45,-10.001,-7.397,-52.69,19.559,10.961,0.195,2.866,-22.601,-41.066,6.897,44.813,1
156,-1.033,-18.801,15.395,16.686,5.03,0.959,0.191,12.097,7.307,6.871,0.606,11.944,-63.388,-2.737,1.663,-0.039,-8.238,-15.273,-32.638,-6.373,50.189,1
157,12.879,-71.121,-8.323,32.919,37.803,22.553,10.515,41.781,30.864,20.593,17.3,15.82,13.335,-7.905,-10.395,0.058,3.302,7.79,-4.276,-3.776,54.43,0
158,-2.186,21.585,-39.99,-24.797,-19.261,-8.664,-5.919,-10.714,-4.371,-4.076,-7.449,13.315,-93.205,-7.224,-12.241,-0.105,3.176,-22.435,-92.244,-23.036,52.174,1
159,5.07,-76.246,-12.49,40.23,17.217,9.66,8.495,1.6,11.931,13.006,9.14,-4.707,22.378,15.988,10.928,0.187,67.908,2.871,20.57,16.501,66.827,0
160,-9.895,-101.725,-79.99,54.893,28.737,5.672,-0.195,15.315,4.868,1.152,3.076,-5.677,15.31,6.048,-2.272,-0.029,-88.887,5.876,2.598,5.381,47.959,1
161,-0.849,29.606,25.01,-40.862,-32.056,-12.487,3.63,-36.937,-19.732,-0.619,-5.385,-7.92,-59.005,9.553,31.547,0.134,11.205,-26.462,-7.757,5.059,62.121,1
162,-6.555,14.661,62.51,-9.969,-3.605,-5.431,0.243,-12.03,-19.955,-11.017,-2.895,-15.615,20.859,22.78,11.667,-0.137,-6.503,-1.259,17.738,19.795,43.554,1
163,-11.218,-15.533,33.343,22.178,0.173,-7.374,-12.782,-0.962,-3.367,-10.979,-9.76,4.463,1.436,16.133,12.91,0.159,-27.583,9.06,-4.386,12.966,53.07,0
164,3.185,12.749,23.087,-18.385,-18.886,-5.0,3.589,-16.814,-0.54,8.161,-1.118,2.563,-19.039,11.843,13.962,-0.011,6.433,-10.444,-7.632,8.07,46.545,0
165,2.004,-46.086,14.296,30.147,23.301,11.173,4.617,18.543,14.853,10.517,8.402,7.671,-13.851,19.805,8.566,0.129,-19.969,-8.889,-20.991,9.921,47.951,1
166,3.207,2.885,25.01,-6.384,1.473,2.541,-0.427,9.016,7.564,4.117,1.24,11.265,-31.408,-17.618,-32.774,0.208,-43.611,0.928,-57.649,-23.226,47.039,1
167,-3.62,3.977,-74.99,-0.503,7.301,0.577,-5.628,0.0,-5.779,-14.561,-2.155,-2.449,-317.018,-19.712,10.36,0.176,-108.006,-39.867,-86.472,-30.989,60.618,0
168,5.943,38.909,40.01,-74.037,-29.672,-6.003,5.47,-11.607,-4.942,7.069,-0.708,-3.694,-187.516,14.961,22.225,-0.007,-8.726,-39.651,-37.225,6.092,45.528,0
169,5.122,37.635,-57.133,-69.005,-26.013,-5.667,-5.452,-11.607,-5.018,-9.534,-5.571,-5.953,12.544,11.02,2.066,-0.083,-86.496,5.422,5.743,9.277,48.0,0
170,-11.268,-4.328,50.01,13.859,-2.034,-7.857,-9.919,-8.911,-12.515,-16.326,-8.78,-7.23,-60.9,18.407,13.207,0.212,3.209,-25.455,-42.616,5.6,46.281,0
171,12.466,-79.324,-16.657,36.29,39.62,23.13,9.583,42.384,31.087,19.151,17.25,15.514,10.263,-4.755,-10.187,0.054,2.347,6.843,-9.153,-2.649,53.909,1
172,0.073,21.339,-31.24,-27.221,-18.403,-6.928,-4.124,-10.345,-2.564,-2.073,-5.69,13.399,-97.061,-7.441,-9.9,-0.089,3.378,-23.393,-90.351,-23.03,52.14,0
173,4.018,-77.0,-18.74,41.137,17.398,9.052,7.736,0.794,10.958,11.889,8.463,-4.118,22.208,14.702,9.417,0.188,67.798,3.145,20.068,15.375,66.204,1
174,-10.099,-107.36,-79.99,56.2,28.879,5.668,-0.361,14.159,4.592,0.683,2.997,-5.546,11.988,5.912,-2.575,-0.006,-88.964,4.691,-0.31,4.737,48.173,1
175,-0.047,25.604,25.01,-34.353,-27.958,-10.582,4.132,-33.913,-17.784,-0.194,-4.135,-7.749,-73.125,9.375,33.051,0.11,11.285,-30.324,-12.415,3.825,61.881,1
176,-5.622,3.781,62.51,1.604,3.595,-1.993,0.927,-6.993,-15.97,-10.1,-0.707,-14.773,7.135,20.911,8.569,-0.214,-6.493,-6.112,6.801,15.783,43.098,1
177,2.377,5.234,53.856,-8.094,3.489,2.74,6.307,13.6,7.84,13.646,4.382,2.429,-114.325,15.845,23.058,0.222,-13.647,-31.414,-47.456,7.308,53.448,0
178,2.843,46.952,28.581,-94.026,-65.948,-17.813,2.832,-56.322,-22.381,-0.202,-7.958,-3.99,14.891,7.407,-13.282,-0.218,-16.14,2.116,2.187,4.392,44.674,0
179,2.856,-4.039,25.01,1.055,3.055,2.932,6.599,0.775,5.467,11.528,4.573,-4.434,-16.346,28.338,-1.473,0.177,46.756,-18.587,-43.617,13.596,49.194,0
180,-8.656,6.037,-24.99,2.057,-2.866,-6.345,-6.644,0.885,-2.352,-3.491,-6.478,5.415,-32.712,-4.266,-15.765,-0.049,-44.36,-7.542,-46.251,-10.971,46.302,1
181,-7.518,-10.649,-74.99,15.946,1.66,-4.069,-9.187,-14.53,-12.4,-20.03,-6.336,-4.928,-19.928,-3.021,9.115,-0.042,-9.244,-0.98,0.801,-3.277,59.701,1
182,7.096,2.929,8.343,-10.889,-7.325,1.619,3.63,-11.966,0.358,1.212,2.5,2.939,-3.661,13.127,10.933,-0.041,7.917,-7.867,2.201,10.159,45.382,1
183,-1.08,-23.779,15.01,20.074,2.623,0.366,-2.161,-3.968,-1.391,-3.634,-0.735,-4.174,66.141,8.885,-6.85,0.122,-10.075,21.54,32.247,13.503,44.407,1
184,8.519,16.383,-129.99,-30.735,-14.258,0.421,1.128,-8.475,3.498,1.64,0.738,3.302,18.211,-22.287,-18.176,-0.19,-35.737,2.088,14.638,-11.454,48.571,1
185,-5.218,-71.07,54.177,44.444,25.764,6.999,-1.791,23.288,8.088,-0.352,3.132,7.183,22.88,-0.994,0.074,-0.07,2.235,7.86,17.133,2.869,50.186,0
186,4.824,-11.583,-57.133,5.836,7.427,5.953,2.376,12.739,14.15,10.081,4.444,16.939,-30.489,-5.237,-7.686,0.043,-49.124,-8.125,-38.84,-11.503,52.852,0
187,-6.695,-55.511,-5.546,39.732,2.172,-3.468,-3.837,-26.733,-8.601,-8.611,-3.634,-2.183,-19.871,-6.75,17.655,0.225,33.778,-4.213,12.07,-3.035,64.574,1
188,-0.839,-62.425,-99.99,38.946,12.624,3.66,-2.127,5.769,8.73,2.381,1.095,7.52,28.908,-3.907,-18.363,-0.04,-92.399,25.0,2.692,-1.5,47.436,1
189,-12.904,13.913,7.702,-2.881,-25.031,-17.407,-8.889,-35.652,-20.314,-11.904,-13.56,-9.494,-39.143,6.877,27.425,0.142,17.871,-16.367,4.857,5.898,57.196,0
190,-1.784,44.915,35.724,-78.354,-48.144,-17.892,0.695,-38.596,-22.232,-1.603,-9.591,-14.722,-29.661,20.258,35.262,-0.028,-19.318,-15.883,-2.04,15.235,62.927,0
191,-9.701,34.763,40.01,-39.727,-27.724,-15.706,-3.554,-37.5,-35.34,-19.019,-10.085,-21.709,-166.159,20.909,21.224,-0.036,-11.363,-38.563,-30.011,10.19,42.574,1
192,2.481,45.94,28.581,-89.687,-65.292,-17.913,2.707,-56.818,-22.378,-0.198,-8.069,-3.869,12.699,6.545,-11.866,-0.202,-16.071,1.291,2.097,3.734,45.238,0
193,1.528,-4.473,25.01,2.796,2.226,1.79,6.058,-1.538,3.82,10.663,3.705,-4.731,-16.745,26.515,-1.786,0.139,46.637,-18.627,-42.1,12.33,49.225,0
194,-7.467,3.372,-23.067,3.704,-0.007,-4.485,-6.19,3.448,-0.952,-3.402,-5.245,6.124,-40.76,-3.709,-14.322,-0.057,-44.175,-9.117,-50.365,-11.068,45.963,1
195,-7.317,-8.003,-64.696,13.725,1.295,-4.082,-8.186,-13.333,-12.401,-18.333,-5.908,-3.99,-20.405,-7.051,7.895,-0.039,-9.302,-1.194,2.067,-6.067,61.172,0
196,6.753,2.8,0.01,-10.334,-7.607,1.319,3.166,-12.712,0.01,0.599,2.129,2.867,-2.63,13.47,10.668,-0.042,8.053,-7.084,2.145,10.435,45.312,0
197,-0.653,-26.3,15.01,21.338,3.731,1.057,-1.997,-3.125,-0.505,-3.37,-0.274,-4.072,65.495,9.373,-7.778,0.133,-10.075,20.886,29.354,13.255,43.75,1
198,8.945,12.579,-139.99,-25.631,-10.505,1.943,1.795,-7.317,4.97,2.475,1.877,3.994,10.956,-25.698,-18.73,-0.243,-35.969,-0.381,10.061,-15.308,49.123,1
199,-5.604,-68.082,56.01,43.664,25.491,6.671,-2.243,23.49,7.934,-0.703,2.753,7.006,25.291,0.524,-0.644,-0.063,2.174,8.284,16.67,3.978,48.921,0
200,3.387,-9.18,-64.276,5.196,5.941,4.503,1.029,11.801,12.368,8.198,3.045,16.485,-26.357,-2.727,-6.29,-0.002,-48.9,-6.541,-35.173,-9.035,51.673,1
201,-5.133,-59.708,-5.546,40.444,3.91,-1.846,-2.707,-25.49,-7.105,-7.617,-2.233,-2.118,-25.491,-6.685,17.807,0.231,33.739,-5.757,9.445,-3.61,63.478,1
202,1.045,-54.638,-99.99,34.65,10.633,4.186,0.039,4.808,9.465,5.0,2.333,6.907,29.39,-6.714,-17.205,-0.028,-92.471,24.482,5.691,-3.068,47.678,0
203,-14.325,16.351,0.01,-4.563,-27.455,-19.19,-11.022,-38.462,-22.877,-15.375,-15.508,-11.01,-23.049,13.283,29.743,0.132,17.873,-11.945,10.14,12.081,56.777,0
204,-1.916,45.85,35.724,-81.2,-49.593,-18.38,0.156,-38.793,-22.701,-2.352,-10.105,-15.207,-18.821,22.186,34.906,-0.031,-19.23,-12.203,3.345,17.8,61.033,0
205,-9.007,34.875,40.01,-40.859,-28.187,-15.35,-3.092,-38.053,-34.691,-18.189,-9.675,-20.604,-196.768,19.566,20.684,-0.058,-11.611,-38.836,-31.494,8.852,42.071,1
206,2.269,37.276,21.439,-63.132,-51.845,-14.696,2.208,-49.474,-19.066,-1.0,-6.738,-4.192,2.718,8.145,-10.508,-0.208,-15.197,-2.564,-6.277,2.978,44.079,1
207,2.458,-6.623,25.01,3.847,2.554,2.496,6.498,-1.515,4.534,10.99,4.292,-4.209,-17.181,26.191,-4.142,0.122,46.579,-18.364,-45.043,11.743,48.689,1
208,-7.582,5.202,-14.276,1.949,-0.569,-4.798,-5.72,3.419,-1.701,-3.135,-5.21,5.967,-40.964,-4.936,-12.852,-0.041,-43.878,-9.213,-45.767,-11.425,45.593,1
209,-6.733,-12.362,-64.696,16.619,2.647,-3.185,-8.527,-13.008,-10.778,-18.452,-5.552,-2.714,-22.549,-4.126,7.015,-0.03,-8.962,-1.917,-3.248,-5.021,61.011,1
210,6.369,4.654,0.01,-12.018,-9.674,0.291,3.099,-14.167,-1.0,0.589,1.524,3.172,1.123,12.224,9.471,-0.084,8.246,-5.56,4.111,9.857,45.247,0
211,0.658,-29.274,14.296,22.132,5.124,2.398,-0.471,-2.29,0.681,-1.731,1.146,-3.958,56.451,6.545,-5.147,0.133,-10.075,17.235,26.448,10.412,44.918,0
212,9.406,8.524,-118.172,-20.672,-6.857,3.513,2.329,-5.556,6.231,2.931,2.986,3.901,4.307,-25.033,-16.698,-0.271,-36.145,-3.158,6.189,-16.218,50.0,1
213,-5.433,-62.242,56.01,41.541,24.346,6.212,-2.137,22.819,7.388,-0.693,2.529,7.21,28.451,0.197,-1.024,-0.088,2.139,9.19,18.524,4.152,48.421,1
214,3.859,-8.8,-64.276,4.398,6.082,4.833,1.287,12.121,12.51,8.243,3.35,16.801,-24.762,-2.592,-8.474,-0.015,-48.664,-5.671,-35.249,-9.11,50.36,0
215,-4.711,-67.435,-5.546,42.964,6.819,-0.471,-2.691,-22.857,-5.619,-7.698,-1.465,-2.48,-37.885,-4.641,20.787,0.216,33.701,-9.436,4.698,-3.115,63.519,0
216,0.574,-48.311,-99.99,32.185,7.942,2.944,-1.153,1.923,8.046,3.269,1.11,6.003,36.033,-1.75,-15.853,-0.028,-93.684,26.222,8.822,1.409,46.667,1
217,-15.219,14.133,0.01,-1.071,-27.077,-19.6,-12.036,-40.678,-23.692,-17.127,-16.184,-10.79,-21.787,15.622,28.907,0.124,17.859,-11.352,8.076,13.49,56.028,1
218,-2.908,45.104,35.724,-77.014,-50.59,-19.528,-0.174,-41.525,-24.128,-2.698,-10.902,-15.309,-17.632,20.461,35.185,-0.021,-19.149,-12.007,5.904,16.897,60.731,0
219,-7.959,32.987,40.01,-38.218,-26.75,-14.164,-2.969,-37.069,-32.599,-17.78,-8.994,-19.139,-185.791,20.902,19.933,-0.075,-11.769,-37.844,-36.232,9.499,42.122,1
220,-6.388,28.466,16.677,-31.397,-23.251,-11.525,-11.406,-18.447,-9.686,-13.213,-11.471,6.987,60.092,3.994,-6.54,-0.279,41.035,26.691,23.618,7.779,42.643,1
221,2.688,-6.036,-92.298,3.087,-8.064,-1.268,0.554,-21.705,-1.054,0.682,-0.459,3.406,25.228,-33.092,-22.015,-0.144,10.698,5.132,19.488,-16.679,49.355,0
222,13.749,24.458,-199.99,-53.488,-6.359,7.308,8.306,9.322,11.984,12.555,7.757,4.643,6.377,-7.988,-21.502,-0.361,-10.448,6.902,-10.377,-8.516,47.26,0
223,-4.321,26.111,33.343,-29.73,-3.861,-4.15,-2.897,11.679,0.176,1.136,-3.595,2.622,-174.076,-6.376,-0.701,-0.01,-29.411,-19.305,-69.632,-15.128,47.213,0
224,5.373,-45.871,39.14,27.552,27.527,14.84,6.338,18.243,6.842,-0.536,11.195,-11.78,48.486,-11.177,-16.005,-0.001,7.413,26.626,41.271,4.096,47.411,0
225,-3.965,-24.07,17.657,22.475,9.986,1.3,-0.223,5.556,1.513,0.95,0.626,7.995,-17.002,1.323,-5.799,-0.132,48.704,-0.682,-20.753,-3.453,50.34,1
226,-14.376,-63.741,-33.323,46.607,22.806,1.057,-10.682,2.128,-7.997,-21.432,-4.021,-5.99,46.739,-22.951,-16.352,0.175,9.295,12.057,32.968,-10.161,47.748,0
227,1.102,-3.26,-55.546,2.078,4.496,2.604,-4.754,3.448,0.816,-9.348,-0.345,1.444,-15.972,-26.44,-42.036,0.023,-6.302,2.121,-24.422,-26.681,53.016,0
228,-6.853,-64.029,-18.74,42.947,10.623,-0.178,-1.139,-16.667,-8.293,-7.45,-0.609,-11.444,-5.01,11.465,35.912,0.112,31.495,-6.383,32.07,15.236,62.083,0
229,2.712,-5.965,-27.263,2.997,8.243,4.997,0.144,15.278,9.827,4.707,2.895,5.128,32.31,-16.086,-8.494,0.129,40.508,14.207,23.264,-4.839,48.254,0
230,-3.305,13.629,35.724,-12.074,-8.351,-4.906,4.064,-9.184,-11.058,1.582,-0.696,-11.827,12.177,0.101,-5.887,0.001,30.058,3.661,12.713,1.021,51.429,1
231,-1.506,-12.3,12.51,12.274,5.631,1.376,4.794,2.206,1.793,7.877,2.9,-1.565,44.093,6.207,4.248,-0.168,48.571,9.58,34.367,13.424,49.648,1
232,-1.919,18.185,53.343,-19.925,-19.267,-8.111,0.874,-20.423,-11.067,-0.782,-4.008,-4.787,11.033,9.6,2.234,-0.032,32.653,-0.274,6.652,8.446,55.479,1
233,-8.857,1.236,23.087,6.99,-2.471,-6.452,-6.352,-16.667,-18.84,-19.507,-6.408,-12.243,47.342,9.545,-4.206,-0.272,21.193,18.676,37.961,17.246,41.64,1
234,3.834,40.726,-54.535,-75.436,-25.701,-5.493,0.958,-17.094,-9.957,-3.409,-2.51,-2.1,-107.181,-16.977,15.817,-0.072,-147.87,-29.883,-30.579,-19.513,68.526,1
235,10.007,28.177,-216.657,-54.72,-10.969,3.306,5.84,4.202,6.752,8.989,4.452,3.812,12.845,-8.472,-18.746,-0.333,-11.193,8.998,-1.417,-6.856,48.485,0
236,-6.61,26.948,33.343,-28.399,-4.716,-5.903,-4.796,9.42,-2.445,-1.838,-5.412,2.208,-141.675,-2.957,-0.65,-0.022,-29.012,-16.135,-62.486,-11.216,46.032,1
237,4.451,-47.835,41.677,29.205,28.466,14.787,5.862,19.079,6.545,-1.242,10.968,-11.007,45.954,-11.493,-15.285,-0.007,7.246,24.901,39.211,3.125,47.2,1
238,-4.092,-20.811,17.657,20.481,7.266,0.126,-0.592,3.125,0.336,0.557,-0.193,8.219,-11.171,1.495,-7.872,-0.125,48.571,1.256,-18.416,-2.805,50.0,1
239,-15.741,-65.0,-33.323,47.639,23.469,0.509,-10.432,3.425,-9.43,-21.419,-4.25,-6.265,37.949,-26.955,-12.848,0.2,8.838,8.914,33.073,-13.485,50.445,0
240,-1.668,-5.434,-49.99,6.71,4.845,1.226,-6.793,2.247,-1.316,-12.331,-1.985,1.063,-15.291,-23.932,-42.73,0.034,-5.165,2.153,-25.944,-25.255,52.174,1
241,1.327,-3.917,-7.682,2.474,7.538,3.905,-0.475,14.189,8.303,3.827,2.007,5.757,34.482,-16.558,-10.504,0.108,39.503,14.863,23.642,-5.015,47.853,1
242,-3.097,13.119,35.724,-11.641,-6.729,-4.26,4.726,-6.863,-10.387,2.491,-0.042,-10.704,7.895,-3.84,-6.262,-0.005,29.937,2.195,11.778,-2.207,52.812,1
243,-1.217,-12.31,12.51,12.032,5.639,1.538,4.625,2.206,1.945,7.488,2.917,-1.906,47.327,8.378,3.842,-0.182,48.571,10.43,34.586,14.995,47.959,0
244,-1.534,16.092,50.01,-17.376,-17.561,-7.274,1.052,-19.178,-10.005,-0.449,-3.468,-4.683,7.959,8.728,2.52,-0.028,32.705,-1.26,4.717,7.365,57.718,1
245,-8.397,1.213,21.439,6.616,-1.487,-5.804,-5.812,-15.603,-18.143,-18.683,-5.808,-11.959,46.815,7.963,-4.195,-0.291,21.052,18.117,37.683,16.102,41.925,1
246,4.82,38.49,-54.535,-70.811,-22.589,-3.861,1.509,-15.0,-8.594,-3.151,-1.376,-1.225,-109.142,-15.567,16.086,-0.124,-147.366,-30.427,-34.701,-18.961,70.472,1
247,-4.45,25.557,16.677,-28.607,-20.752,-9.422,-10.29,-15.888,-7.513,-12.038,-9.818,6.117,57.179,6.564,-4.042,-0.262,41.248,25.337,21.523,9.392,42.308,1
248,1.202,-8.447,-99.99,6.667,-6.489,-1.659,-0.479,-20.896,-1.916,-0.819,-1.138,3.331,23.692,-32.988,-22.137,-0.146,10.407,4.631,17.252,-17.108,47.812,1
249,-4.103,25.335,16.677,-28.65,-19.563,-8.815,-9.896,-14.679,-7.236,-11.871,-9.309,6.701,56.14,5.819,-3.538,-0.28,41.248,24.377,21.032,8.667,42.398,1
250,1.164,-10.985,-73.323,8.836,-4.724,-1.031,-0.08,-19.708,-1.737,-0.64,-0.61,3.62,20.489,-33.754,-21.53,-0.176,10.314,2.882,15.117,-18.482,47.561,1
251,9.286,26.969,-216.657,-50.952,-10.414,2.925,4.786,4.098,6.123,7.462,3.763,3.356,14.571,-4.18,-17.075,-0.327,-11.351,9.491,-1.055,-3.462,48.173,1
252,-5.811,25.022,33.343,-26.046,-2.988,-4.756,-4.145,10.638,-1.27,-1.079,-4.485,2.501,-182.631,-3.979,0.885,-0.013,-28.863,-18.775,-66.781,-12.75,46.057,0
253,5.321,-47.537,41.677,28.41,29.248,15.568,6.337,21.019,7.588,-0.514,11.614,-10.734,44.279,-11.184,-11.84,0.006,7.075,23.65,38.938,3.013,47.757,0
254,-4.567,-23.077,22.232,22.3,6.833,-0.318,-0.822,1.538,-0.308,0.189,-0.542,7.731,-12.476,1.833,-8.017,-0.122,48.469,0.363,-19.895,-2.873,49.838,1
255,-16.444,-68.307,-33.323,48.978,22.99,-0.172,-10.815,2.041,-10.226,-21.854,-4.816,-5.737,34.554,-26.328,-13.743,0.244,8.607,7.958,30.353,-14.035,50.872,0
256,-2.163,-7.143,-59.99,8.643,7.04,1.952,-7.123,4.348,-0.894,-12.933,-1.673,1.728,-16.49,-24.118,-44.728,0.035,-4.913,1.973,-28.249,-25.999,52.121,0
257,-8.293,-57.352,-24.99,41.317,8.604,-1.824,-1.991,-17.647,-10.366,-8.567,-1.899,-11.245,-2.253,10.117,35.158,0.12,31.491,-5.111,32.887,14.48,63.415,1
258,1.522,-4.112,-23.067,2.464,8.742,4.518,-0.376,15.686,8.554,3.548,2.401,5.98,32.226,-17.427,-9.303,0.107,38.994,14.222,22.913,-5.815,47.748,0
259,-2.878,13.113,35.724,-11.87,-8.396,-4.615,5.112,-9.804,-10.771,2.99,-0.031,-10.455,6.276,-5.818,-6.656,0.002,29.877,1.606,11.4,-3.797,53.395,0
260,-2.787,-3.785,16.01,6.26,-0.132,-1.731,3.261,-2.941,-1.587,5.661,0.508,-2.246,54.534,10.926,3.793,-0.185,48.351,14.306,39.545,18.351,47.195,0
261,-1.467,10.254,51.623,-9.814,-13.929,-6.03,0.89,-18.0,-8.742,-0.748,-2.89,-4.584,3.944,10.139,1.834,-0.021,32.682,-3.129,-0.682,7.228,56.026,1
262,-7.124,-4.788,21.439,10.918,1.51,-3.853,-5.411,-13.605,-15.479,-18.011,-4.532,-11.688,43.062,10.473,-4.183,-0.334,20.93,16.123,33.734,16.206,41.59,1
263,4.822,37.799,-38.452,-68.918,-22.184,-3.742,1.935,-14.634,-8.231,-2.259,-1.113,0.408,-114.801,-19.306,14.742,-0.152,-147.118,-30.847,-35.835,-22.296,70.656,1
264,-7.859,-45.488,-15.375,36.276,22.547,4.627,-6.804,19.255,8.431,-3.383,-0.301,5.745,74.566,-6.8,-7.635,-0.059,35.292,24.227,45.83,7.957,42.939,0
265,4.099,7.004,-145.445,-12.129,-8.817,-0.536,-0.452,1.754,8.28,6.871,-0.499,7.931,7.769,-28.135,-11.18,0.239,4.349,1.604,5.097,-16.956,47.536,1
266,1.373,22.333,-5.546,-30.549,5.236,2.822,1.42,17.483,5.182,3.753,2.202,6.979,-153.816,-7.491,-0.65,-0.021,-32.187,-17.675,-59.06,-15.476,47.249,0
267,-4.254,-4.858,28.01,8.526,3.251,-1.285,2.052,2.174,-2.188,3.714,0.213,-2.554,14.214,-3.556,3.426,0.182,-8.953,2.814,14.871,1.597,54.633,1
268,0.364,-0.259,25.01,-0.107,6.121,2.549,-1.215,16.774,7.735,3.166,0.915,-2.499,49.252,1.129,-10.204,-0.197,8.872,24.601,32.574,11.48,45.317,1
269,13.575,28.617,-7.682,-62.103,-4.669,7.758,11.708,-0.781,1.243,7.266,9.585,-6.631,-47.582,-7.169,-13.114,-0.123,-56.281,-13.846,-36.082,-13.389,47.668,1
270,-1.55,20.968,30.01,-24.6,-3.895,-2.347,0.128,7.857,-1.75,0.713,-1.229,2.672,-10.606,-0.784,-30.378,-0.182,-7.979,1.55,-37.814,-8.413,49.051,0
271,-17.927,-59.488,-6.24,46.834,13.7,-5.854,-12.944,-16.667,-22.118,-31.589,-9.026,-18.92,51.299,4.568,14.743,0.012,11.013,20.886,51.678,14.338,50.964,1
272,-1.625,2.731,-6.657,-1.164,7.42,1.916,-0.442,21.978,9.54,7.235,0.883,5.256,10.934,25.122,5.28,0.173,10.826,-6.408,-10.37,17.965,43.945,1
273,-2.723,35.244,46.885,-50.331,-32.908,-13.772,0.924,-16.456,-11.223,4.509,-7.113,0.69,-13.502,6.695,-7.651,-0.084,38.394,-10.766,-29.78,-0.276,52.059,0
274,10.169,-123.237,-36.354,50.132,48.457,27.203,2.863,44.444,30.363,5.138,17.426,10.937,27.793,-12.268,-33.52,0.139,-5.009,21.138,7.869,-5.759,52.249,1
275,9.813,-123.478,-27.263,50.382,48.814,27.286,3.088,44.92,30.367,5.401,17.593,11.159,26.007,-14.86,-33.181,0.111,-4.926,20.549,7.55,-7.533,52.465,1
276,5.817,-13.432,-33.323,6.394,13.514,9.012,5.95,13.245,8.485,6.991,7.674,3.381,3.137,-22.653,-20.5,0.296,24.561,-2.804,-3.488,-18.357,47.059,1
277,8.969,4.401,-49.99,-14.914,5.098,7.728,10.075,4.032,4.647,8.899,8.786,-5.787,-0.878,-14.077,-13.839,-0.075,27.434,6.566,0.992,-11.615,53.03,0
278,0.045,51.451,-10.516,-106.071,-49.344,-14.812,-5.271,-28.571,-13.698,-7.242,-10.442,-1.45,7.937,14.423,15.09,-0.407,47.976,10.08,13.69,13.939,46.624,1
279,-9.152,-45.364,-15.375,36.977,22.491,3.946,-7.632,19.62,7.856,-4.179,-1.049,5.525,74.691,-6.552,-9.651,-0.061,35.333,25.314,45.931,8.171,43.188,1
280,2.579,-8.613,-62.49,5.492,-4.808,-0.143,1.223,-17.857,-0.701,0.958,0.463,3.544,22.006,-34.846,-21.423,-0.18,10.222,3.255,16.699,-18.72,47.761,0
281,-0.996,5.352,20.01,-4.612,2.878,0.462,-1.76,15.232,5.799,2.901,-0.506,-2.931,53.355,-1.966,-9.96,-0.24,8.879,26.783,37.206,11.224,45.399,1
282,-18.679,-56.46,-6.24,46.149,12.741,-6.634,-13.295,-17.742,-23.306,-32.248,-9.614,-18.977,52.142,3.876,14.994,0.008,11.069,21.717,53.321,14.357,51.841,0
283,-0.702,8.228,53.135,-8.205,-12.26,-4.943,1.359,-16.129,-7.629,-0.284,-2.088,-3.796,-0.033,9.783,3.043,-0.051,32.707,-4.671,-3.105,6.442,56.913,1
